ts_kst,parking_id,cell_cnt,park_count,compet_occ_500,compet_n_500,target_occ_pct
2026-09-04 14:35:33+09:00,19,101,101,79.38049397780941,4,100.0
2026-09-04 14:40:32+09:00,19,101,101,78.82437348880302,4,100.0
2026-09-04 14:45:35+09:00,19,101,101,79.28733645176598,4,100.0
2026-09-04 14:50:34+09:00,19,101,101,80.43155266309628,4,100.0
2026-09-04 14:55:34+09:00,19,101,101,79.75871692314647,4,100.0
2026-09-04 15:00:32+09:00,19,101,101,79.40631143651278,4,100.0
2026-09-04 15:05:33+09:00,19,101,101,77.93494226380133,4,100.0
2026-09-04 15:10:33+09:00,19,101,101,77.31035184055318,4,100.0
2026-09-04 15:15:33+09:00,19,101,101,77.4764422751,4,100.0
2026-09-04 15:20:32+09:00,19,101,101,75.79463539195082,4,100.0
