fold,horizon,dest,ts_kst,target_time,axis,state,n_candidates,rank_a,rank_b,rank_c,changed,top1_changed,a_fail,b_fail,c_fail,rescued,harmed,a_flagged,extra_walk,extra_fare,a_actual,b_actual,c_actual,a_prob,b_prob
5,30,평촌역,2026-09-07 12:00:00,2026-09-07 12:30:00,walk,operating|wd,24,"[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 171, 10, 21, 81, 34]","[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 10, 21, 81, 34, 171]","[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 10, 21, 81, 34, 171]",1,0,0,0,0,0,0,0,0,0,9.079445145018916,9.079445145018916,9.079445145018916,0.0001921548669140631,0.0001921548669140631
5,30,평촌역,2026-09-07 12:00:00,2026-09-07 12:30:00,fare,outside|wd,24,"[10, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 81, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]","[10, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 81, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]","[10, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 81, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]",0,0,0,0,0,0,0,0,0,0,54.94505494505494,54.94505494505494,54.94505494505494,0.0004903742010793982,0.0004903742010793982
5,30,평촌역,2026-09-07 14:00:00,2026-09-07 14:30:00,walk,operating|wd,24,"[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 171, 10, 21, 81, 34]","[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 10, 21, 81, 34, 171]","[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 10, 21, 81, 34, 171]",1,0,0,0,0,0,0,0,0,0,8.701134930643127,8.701134930643127,8.701134930643127,0.0001921548669140631,0.0001921548669140631
5,30,평촌역,2026-09-07 14:00:00,2026-09-07 14:30:00,fare,outside|wd,24,"[10, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 81, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]","[10, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 81, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]","[10, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 81, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]",0,0,0,0,0,0,0,0,0,0,51.64835164835165,51.64835164835165,51.64835164835165,0.0004295339282088639,0.0004295339282088639
5,30,평촌역,2026-09-07 16:00:00,2026-09-07 16:30:00,walk,operating|wd,24,"[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 171, 10, 21, 81, 34]","[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 10, 21, 81, 34, 171]","[16, 31, 162, 166, 241, 163, 161, 167, 164, 37, 172, 168, 169, 27, 165, 261, 170, 262, 56, 10, 21, 81, 34, 171]",1,0,0,0,0,0,0,0,0,0,16.51954602774275,16.51954602774275,16.51954602774275,0.00028097934356004293,0.00028097934356004293
5,30,평촌역,2026-09-07 16:00:00,2026-09-07 16:30:00,fare,outside|wd,24,"[10, 81, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]","[10, 81, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]","[10, 81, 16, 37, 27, 21, 34, 31, 241, 172, 261, 262, 56, 162, 166, 163, 161, 167, 164, 168, 169, 165, 170, 171]",0,0,0,0,0,0,0,0,0,0,59.89010989010989,59.89010989010989,59.89010989010989,0.001426091015424278,0.001426091015424278
5,30,인덕원역,2026-09-07 10:00:00,2026-09-07 10:30:00,walk,outside|wd,7,"[10, 172, 27, 171, 170, 164, 34]","[10, 172, 27, 170, 164, 34, 171]","[10, 172, 27, 170, 164, 34, 171]",1,0,0,0,0,0,0,0,0,0,60.989010989010985,60.989010989010985,60.989010989010985,0.00044135428763646735,0.00044135428763646735
5,30,인덕원역,2026-09-07 10:00:00,2026-09-07 10:30:00,fare,outside|wd,7,"[10, 27, 34, 172, 171, 170, 164]","[10, 27, 34, 172, 170, 164, 171]","[10, 27, 34, 172, 170, 164, 171]",1,0,0,0,0,0,0,0,0,0,60.989010989010985,60.989010989010985,60.989010989010985,0.00044135428763646735,0.00044135428763646735
5,30,인덕원역,2026-09-07 12:00:00,2026-09-07 12:30:00,walk,outside|wd,7,"[10, 172, 27, 171, 170, 164, 34]","[10, 172, 27, 170, 164, 34, 171]","[10, 172, 27, 170, 164, 34, 171]",1,0,0,0,0,0,0,0,0,0,54.94505494505494,54.94505494505494,54.94505494505494,0.0004903742010793982,0.0004903742010793982
5,30,인덕원역,2026-09-07 12:00:00,2026-09-07 12:30:00,fare,outside|wd,7,"[10, 27, 34, 172, 171, 170, 164]","[10, 27, 34, 172, 170, 164, 171]","[10, 27, 34, 172, 170, 164, 171]",1,0,0,0,0,0,0,0,0,0,54.94505494505494,54.94505494505494,54.94505494505494,0.0004903742010793982,0.0004903742010793982
5,30,인덕원역,2026-09-07 14:00:00,2026-09-07 14:30:00,walk,outside|wd,7,"[10, 172, 27, 171, 170, 164, 34]","[10, 172, 27, 170, 164, 34, 171]","[10, 172, 27, 170, 164, 34, 171]",1,0,0,0,0,0,0,0,0,0,51.64835164835165,51.64835164835165,51.64835164835165,0.0004295339282088639,0.0004295339282088639
5,30,인덕원역,2026-09-07 14:00:00,2026-09-07 14:30:00,fare,outside|wd,7,"[10, 27, 34, 172, 171, 170, 164]","[10, 27, 34, 172, 170, 164, 171]","[10, 27, 34, 172, 170, 164, 171]",1,0,0,0,0,0,0,0,0,0,51.64835164835165,51.64835164835165,51.64835164835165,0.0004295339282088639,0.0004295339282088639
5,30,인덕원역,2026-09-07 16:00:00,2026-09-07 16:30:00,walk,outside|wd,7,"[10, 172, 27, 171, 170, 164, 34]","[10, 172, 27, 170, 164, 34, 171]","[10, 172, 27, 170, 164, 34, 171]",1,0,0,0,0,0,0,0,0,0,59.89010989010989,59.89010989010989,59.89010989010989,0.001426091015424278,0.001426091015424278
5,30,인덕원역,2026-09-07 16:00:00,2026-09-07 16:30:00,fare,outside|wd,7,"[10, 27, 34, 172, 171, 170, 164]","[10, 27, 34, 172, 170, 164, 171]","[10, 27, 34, 172, 170, 164, 171]",1,0,0,0,0,0,0,0,0,0,59.89010989010989,59.89010989010989,59.89010989010989,0.001426091015424278,0.001426091015424278
5,60,안양시청,2026-09-07 12:00:00,2026-09-07 13:00:00,walk,operating|wd,25,"[16, 31, 161, 241, 165, 166, 81, 261, 162, 56, 262, 163, 167, 164, 21, 37, 30, 168, 172, 169, 170, 201, 27, 171, 401]","[16, 31, 161, 241, 165, 166, 81, 261, 162, 56, 262, 163, 167, 164, 21, 37, 30, 168, 172, 169, 170, 201, 27, 401, 171]","[16, 31, 161, 241, 165, 166, 81, 261, 162, 56, 262, 163, 167, 164, 21, 37, 30, 168, 172, 169, 170, 201, 27, 401, 171]",1,0,0,0,0,0,0,0,0,0,6.683480453972257,6.683480453972257,6.683480453972257,0.0006183514935207229,0.0006183514935207229
5,60,안양시청,2026-09-07 12:00:00,2026-09-07 13:00:00,fare,operating|wd,25,"[16, 21, 37, 30, 201, 27, 401, 31, 241, 81, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]","[16, 21, 37, 30, 201, 27, 401, 31, 241, 81, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]","[16, 21, 37, 30, 201, 27, 401, 31, 241, 81, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]",0,0,0,0,0,0,0,0,0,0,6.683480453972257,6.683480453972257,6.683480453972257,0.0006183514935207229,0.0006183514935207229
