parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
167,관악노상2-3,120,accessible,33,1,1,14.876033057851238,12.799858944524667,21.58275183008363,16.027749406046212,2.076174113326571,13.956503761806397,better
168,관악노상2-4,15,accessible,75,1,1,8.0,8.012437658756795,15.288716622629847,15.221140484447625,-0.012437658756795145,-0.1554707344599393,worse
168,관악노상2-4,30,accessible,69,1,1,11.594202898550725,11.585897226957911,18.53461458285109,18.111060847748718,0.008305671592813368,0.0716364174880153,better
168,관악노상2-4,60,accessible,57,1,1,13.840155945419104,12.174510758051357,19.245008972987527,16.336357361866103,1.6656451873677476,12.03487297351626,better
168,관악노상2-4,120,accessible,33,1,1,20.202020202020204,12.070702774326827,24.618298195866544,16.415412807337525,8.131317427693377,40.25002126708221,better
169,관악노상2-5,15,accessible,74,1,1,13.513513513513512,13.472564555279188,16.642451323711153,16.531228733455066,0.040948958234324095,0.30302229093399835,better
169,관악노상2-5,30,accessible,68,1,1,15.508021390374331,15.126416384195167,19.597307167709832,19.072787744002152,0.38160500617916426,2.4606943501897836,better
169,관악노상2-5,60,accessible,56,1,1,21.266233766233768,16.970681097765006,25.2203980336863,20.4810120578317,4.295552668468762,20.198934685318758,better
169,관악노상2-5,120,accessible,32,1,1,18.75,16.24900009355207,27.64892059226463,21.21433220297389,2.5009999064479302,13.338666167722295,better
170,관악노상2-6,15,accessible,75,1,1,7.878787878787878,7.905261734528078,11.736313170325506,11.724078561623639,-0.02647385574019978,-0.3360143228563819,worse
170,관악노상2-6,30,accessible,69,1,1,12.516469038208168,11.932639053914315,16.489052397392268,15.636351846198304,0.5838299842938532,4.664494295568786,better
170,관악노상2-6,60,accessible,57,1,1,18.181818181818176,15.453568625169341,24.022125029607373,19.75247776339554,2.7282495566488354,15.005372561568599,better
170,관악노상2-6,120,accessible,33,1,1,24.79338842975206,21.53593887209336,31.332379522011966,25.552362473054416,3.257449557658699,13.138379882556757,better
171,관악노상2-7,15,accessible,75,1,1,7.644444444444443,7.644444444444443,9.858254672363925,9.858254672363925,0.0,0.0,tie
171,관악노상2-7,30,accessible,69,1,1,9.082125603864736,9.16840461486232,12.22441789676113,12.12171155619852,-0.0862790109975844,-0.9499869827925514,worse
171,관악노상2-7,60,accessible,57,1,1,9.12280701754386,9.972446697556359,11.376937103445307,12.534496713910826,-0.8496396800124995,-9.313358030906246,worse
171,관악노상2-7,120,accessible,33,1,1,8.484848484848484,12.095680352851515,10.886621079036347,16.40433075733987,-3.6108318680030305,-42.55623273003572,worse
172,인덕원동복개노상123,15,accessible,63,1,1,4.5335160443074125,4.299383059831724,10.053573029976564,9.653315876351503,0.2341329844756883,5.164490037918393,better
172,인덕원동복개노상123,30,accessible,57,1,1,5.868989019310868,5.127797822220218,11.019507738247292,9.971331709149068,0.7411911970906493,12.628941622686481,better
172,인덕원동복개노상123,60,accessible,45,1,1,6.906474820143885,5.770019951491493,14.472178675889316,12.59883898643956,1.1364548686523914,16.454919452362752,better
172,인덕원동복개노상123,120,accessible,27,1,1,3.224087396749267,2.9004286219231714,3.9719450835507097,3.539894796418023,0.32365877482609573,10.038771751424276,better
181,덕현공원지하,15,accessible,657,1,3,1.5707762557077625,1.5107267094912946,2.577504840429075,2.423895949883447,0.06004954621646785,3.82292169226932,better
181,덕현공원지하,30,accessible,624,1,3,2.4935897435897436,2.2606933443974966,4.043227956434352,3.5532564813929626,0.23289639919224703,9.339804183545125,better
181,덕현공원지하,60,accessible,558,1,3,3.8365591397849457,3.089437286825851,5.987609667809866,4.577648100613423,0.7471218529590948,19.473747848989863,better
181,덕현공원지하,120,accessible,447,1,3,6.213870246085012,3.681688746160061,8.792268313860099,5.427063485359996,2.532181499924951,40.750472727046834,better
182,호계시장1노외,15,accessible,657,1,3,2.3592085235920854,2.3592085235920854,5.2505337697721535,5.2505337697721535,0.0,0.0,tie
182,호계시장1노외,30,accessible,624,1,3,3.766025641025641,3.7581232884557325,7.205539978661704,7.171797925182565,0.007902352569908455,0.20983268100522878,better
182,호계시장1노외,60,accessible,558,1,3,5.619559651817717,5.525154540834921,10.461692244005983,10.286704130357336,0.09440511098279547,1.6799378747097908,better
182,호계시장1노외,120,accessible,447,1,3,9.284116331096197,9.101738428956414,15.936142715869131,15.736252048853753,0.18237790213978222,1.9644077652164496,better
183,호계시장2노외,15,accessible,657,1,3,2.328767123287671,2.325429464736872,5.109158517900478,5.1012040079681595,0.0033376585507993717,0.1433229848284436,better
183,호계시장2노외,30,accessible,624,1,3,4.118589743589744,4.146288888172057,8.105869984469786,8.01421986272001,-0.027699144582313373,-0.6725395416094765,worse
183,호계시장2노외,60,accessible,558,1,3,7.410394265232975,7.148643075422303,13.131878637846901,11.856230348524788,0.26175118981067236,3.532216781483801,better
183,호계시장2노외,120,accessible,447,1,3,12.67337807606264,10.773880693925175,19.182101556769744,15.51745049464987,1.899497382137465,14.988090552788119,better
201,비산소공원지하,15,accessible,657,1,3,1.6941301038978227,1.6345137117351016,3.6597323238374364,3.503552174097769,0.05961639216272108,3.518997273323743,better
201,비산소공원지하,30,accessible,624,1,3,3.2573857302118174,2.61460047937103,6.526962790968226,5.121507948067983,0.6427852508407876,19.73316346538392,better
201,비산소공원지하,60,accessible,558,1,3,6.287985039738196,4.121662735659686,12.147838234800831,8.135610042772242,2.16632230407851,34.45177255333779,better
201,비산소공원지하,120,accessible,447,1,3,11.103005544207763,7.900253869170997,20.93973265627901,14.821264242345539,3.202751675036766,28.845808121816024,better
241,먹거리촌노상1,15,accessible,155,1,2,7.670250896057348,7.708958041938187,10.820574234403926,10.70488327478493,-0.038707145880839455,-0.5046398925586079,worse
241,먹거리촌노상1,30,accessible,140,1,2,8.730158730158731,8.532716846948189,12.315660153187824,11.471315318580402,0.19744188321054246,2.2616070258662133,better
241,먹거리촌노상1,60,accessible,110,1,2,10.757575757575761,9.02837633021802,13.904032148581097,11.1902127172705,1.7291994273577416,16.07424819797337,better
241,먹거리촌노상1,120,accessible,50,1,2,11.666666666666668,9.545444376172577,14.761478061762691,12.211554766924516,2.1212222904940905,18.1819053470922,better
261,먹거리촌노상2,15,accessible,155,1,2,7.311827956989247,7.318941839508682,10.87564112558304,10.825373931803787,-0.007113882519434789,-0.09729280504521108,worse
261,먹거리촌노상2,30,accessible,140,1,2,9.523809523809526,9.18360482388256,13.510724722962959,12.73022262170107,0.3402046999269661,3.5721493492331438,better
261,먹거리촌노상2,60,accessible,110,1,2,9.318181818181818,7.889449928200481,13.366436180284413,10.78162991637091,1.4287318899813375,15.332732477848499,better
261,먹거리촌노상2,120,accessible,50,1,2,14.5,9.105270400310248,18.521758975744056,11.484904242584092,5.394729599689752,37.20503172199829,better
262,먹거리촌노상3,15,accessible,155,1,2,6.367461430575036,6.3465706319454185,8.062503560081106,8.012996660736992,0.02089079862961718,0.3280867714298909,better
262,먹거리촌노상3,30,accessible,140,1,2,7.950310559006211,7.814472102746395,10.09006163387109,9.844112342197256,0.13583845625981628,1.7085930826430016,better
262,먹거리촌노상3,60,accessible,110,1,2,8.65612648221344,8.184979314609222,10.706283478819984,10.148354817987729,0.47114716760421693,5.44293303214004,better
262,먹거리촌노상3,120,accessible,50,1,2,10.782608695652176,11.047376511612216,12.23586719953938,12.940297592299194,-0.26476781596003995,-2.4555079705971443,worse
401,호원어린이공원노외,15,accessible,657,1,3,2.695536897923111,2.713763064324564,4.141616190190398,4.130080933184945,-0.018226166401452915,-0.6761608945325892,worse
401,호원어린이공원노외,30,accessible,624,1,3,3.9960711331679066,3.982082265241795,6.088576157476411,5.928179978886808,0.013988867926111759,0.3500655383734876,better
401,호원어린이공원노외,60,accessible,558,1,3,6.226153312521679,5.817114526123666,8.953749280243043,8.015006860474664,0.40903878639801317,6.569687026102908,better
401,호원어린이공원노외,120,accessible,447,1,3,9.511438262250126,7.957107328946362,12.761726855530382,10.22876110984274,1.5543309333037634,16.341702384514605,better
421,박달고가밑노상(노외),15,accessible,657,1,3,1.8998695368558383,1.8827019738163044,2.9989346206726055,2.929561378705356,0.017167563039533817,0.9036179962096255,better
421,박달고가밑노상(노외),30,accessible,624,1,3,3.0105311355311355,2.7533201303893238,4.4562656898441855,4.05260318982406,0.2572110051418117,8.543708520604058,better
421,박달고가밑노상(노외),60,accessible,558,1,3,5.28673835125448,4.22356072024191,7.212918051580341,5.842328827014908,1.0631776310125707,20.11027519000049,better
421,박달고가밑노상(노외),120,accessible,447,1,3,9.020453819111538,5.994622165114806,11.734358897811077,7.642005797789863,3.0258316539967316,33.54411778691151,better
441,율목복지관옆공영,15,accessible,657,1,3,1.796042617960426,1.7975542049433377,2.988916042605472,2.9860159172102487,-0.0015115869829116502,-0.08416208879431815,worse
441,율목복지관옆공영,30,accessible,624,1,3,2.619047619047619,2.533835952495081,4.18376919138494,3.971948052072968,0.0852116665525382,3.253536359278731,better
441,율목복지관옆공영,60,accessible,558,1,3,4.14746543778802,3.801066049482981,6.448027677662345,5.678818299869391,0.3463993883050387,8.352074140243708,better
441,율목복지관옆공영,120,accessible,447,1,3,6.820070310003196,5.7020609422525474,10.663938380938276,8.294511803588206,1.1180093677506484,16.392930232857445,better
461,안양6동3노외,15,accessible,657,1,3,1.8417047184170472,1.8437523246538308,3.7522190288936326,3.75227765634686,-0.0020476062367835723,-0.11117994194767,worse
461,안양6동3노외,30,accessible,624,1,3,3.157051282051282,3.2068194887876578,5.408030590870846,5.328652669036969,-0.04976820673637583,-1.5764142641369807,worse
461,안양6동3노외,60,accessible,558,1,3,5.14336917562724,4.765902654118497,7.7540600996299895,6.847502155153268,0.37746652150874294,7.338896132469637,better
461,안양6동3노외,120,accessible,447,1,3,7.885906040268456,5.3942096258243435,11.003863466332284,7.424795130784399,2.491696414444113,31.596831127844496,better
521,안양6동4노외,15,accessible,657,1,3,0.966113914924297,0.9649862813757779,1.4314686755103934,1.428763946734346,0.0011276335485190803,0.11671848744746004,better
521,안양6동4노외,30,accessible,624,1,3,1.5114709851551957,1.4846087348738168,2.088325930531468,1.997886526849798,0.026862250281378897,1.7772256659376573,better
521,안양6동4노외,60,accessible,558,1,3,2.4259573665346164,2.1806153331943836,3.203469162716591,2.7660090357825506,0.24534203334023275,10.113204655805394,better
521,안양6동4노외,120,accessible,447,1,3,3.3721888614152835,2.9099569931178393,4.3105969975660665,3.7131924281708297,0.4622318682974442,13.707176178247881,better
522,안양6동5노외(일반),15,accessible,657,1,3,0.6660156078162258,0.6776660433194955,1.062785183918492,1.0623611555068266,-0.011650435503269718,-1.749273645623697,worse
522,안양6동5노외(일반),30,accessible,624,1,3,1.007855343115459,1.000735806048155,1.5404992027368811,1.5045412806974774,0.00711953706730406,0.7064046557808894,better
522,안양6동5노외(일반),60,accessible,558,1,3,1.5217436343671662,1.4474990293268273,2.21708286378497,2.068956092748502,0.07424460504033892,4.878916748103523,better
522,안양6동5노외(일반),120,accessible,447,1,3,2.4065381283055958,1.7063061954292522,3.4380110703246336,2.3740587902143764,0.7002319328763436,29.097063729855194,better
