ts_kst,parking_id,cell_cnt,park_count,occ,temperature,humidity,precipitation,wind_speed,is_rain
2026-08-31 05:06:34+09:00,182,14,2,14.285714285714285,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,181,125,78,62.4,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,172,139,139,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,171,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,170,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,169,11,11,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,168,9,9,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,166,30,30,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,56,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,164,19,19,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,53,62,62,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,24,96,78,81.25,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,23,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,22,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,21,76,7,9.210526315789473,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,20,170,149,87.6470588235294,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,19,101,101,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,18,56,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,17,109,36,33.02752293577982,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,16,793,629,79.31904161412359,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,15,74,18,24.324324324324326,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,14,43,43,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,13,46,11,23.91304347826087,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,12,44,28,63.63636363636363,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,11,99,71,71.71717171717171,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,10,182,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,9,168,148,88.09523809523809,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,8,149,122,81.87919463087249,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,7,40,40,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,6,87,87,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,25,118,48,40.67796610169492,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,26,44,42,95.45454545454545,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,3,88,88,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,27,203,117,57.635467980295566,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,55,27,25,92.5925925925926,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,52,55,55,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,48,24,24,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,47,88,38,43.18181818181818,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,46,161,99,61.49068322981367,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,45,71,60,84.50704225352112,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,41,15,15,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,40,30,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,39,133,52,39.097744360902254,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,42,44,25,56.81818181818182,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,37,238,2,0.8403361344537815,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,36,94,0,0.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,35,49,22,44.89795918367347,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,28,92,24,26.08695652173913,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,34,163,97,59.50920245398773,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,33,61,13,21.311475409836063,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,31,170,155,91.17647058823529,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,30,57,41,71.9298245614035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,29,54,26,48.148148148148145,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:06:34+09:00,38,194,124,63.91752577319587,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,110,28,28,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,111,12,1,8.333333333333332,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,112,75,69,92.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,162,12,12,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,122,62,52,83.87096774193549,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,161,17,17,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,109,42,42,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,121,64,42,65.625,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,108,119,118,99.15966386554622,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,61,32,27,84.375,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,106,34,34,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,105,27,27,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,104,58,38,65.51724137931035,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,103,51,51,100.0,23.418001,97.0,3.0,7.653705,1
2026-08-31 05:11:35+09:00,102,57,57,100.0,23.418001,97.0,3.0,7.653705,1
