laeId,laeNm,pkplcId,pkplcNm,pkplcDivNm,pkplcTypeNm,latCrdn,lonCrdn,roadNmZip,roadNmAddr,lotnoAddr,pklotCnt,sbcmpctPklotCnt,pwdbsPrvusePklotCnt,femalePrfncPklotCnt,olmanPrfncPklotCnt,evPklotCnt,lndlvDivNm,wkdayOprtStartTime,wkdayOprtEndTime,satOprtStartTime,satOprtEndTime,hldyOprtStartTime,hldyOprtEndTime,parkingBscTime,parkingBscFare,addUnitTime,addUnitFare,ddPktckFareAplcnTime,ddPktckFare,mmCmmtktFare
31130,남양주시,00039,(한강공원)수석(부설),공영,노상,37.5854,127.1702,,경기 남양주시 수석동 442번지 (미음나루),경기 남양주시 수석동 442번지 (미음나루),131,,4,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,60,,10,200,,7000,
31130,남양주시,00040,오남역(역사운영),공영,노상,37.70495242,127.19099719,12036,경기 남양주시 오남읍 양지리 729,경기 남양주시 오남읍 양지리 729,190,,6,,,10,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31240,화성시,00014,서신,공영,노외,37.1690325,126.7037535,18309,경기도 화성시 서신면매화리367-1,경기도 화성시 서신면매화리367-1,51,,4,,,,1급지,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31110,과천시,00026,동성빌딩,공영,노상,37.4256797,126.9946539,13807,경기도 과천시 중앙로 129,경기도 과천시 중앙동 40-10번지,31,0,2,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31050,부천시,00096,투나백화점일원,공영,노상,37.49000941,126.75497046,14623,경기 부천시 부일로221번길,경기 부천시 부일로221번길,69,,0,,,,1급지,09:00,18:00,00:00,00:00,00:00,00:00,,900,10,400,,9500,
31040,안양시,00065,박달시장1노상노외,공영,노상,37.40444562,126.90956991,13986,"경기 안양시 만안구 박달우회로124번길 41 (박달동,박달종합시장)","경기 안양시 만안구 박달우회로124번길 41 (박달동,박달종합시장)",28,,0,,,0,2급지,09:00,19:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31110,과천시,00038,공영노외주차장,공영,노외,37.463031,127.0337519,,,경기도 과천시 부림동 35-8,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31240,화성시,00115,선납숲공원,공영,노외,37.20977662,127.10633284,18497,경기 화성시 동탄구 동탄순환대로 (영천동),경기 화성시 동탄구 동탄순환대로 (영천동),46,,2,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,59,,10,,,10000,
31110,과천시,00079,북문노외주차장,공영,노외,37.4514805,127.0130964,,,경기도 과천시 과천동 154-1,0,0,0,0,0,0,4급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31130,남양주시,00049,(센터)진접,공영,노상,37.72711588,127.18971024,12009,"경기 남양주시 금강로 1509-24 (진접읍,장현리,진접체육문화센터)","경기 남양주시 금강로 1509-24 (진접읍,장현리,진접체육문화센터)",98,,3,,,2,1급지,05:30,22:30,00:00,00:00,08:30,18:30,60,,10,200,,7000,30000
31050,부천시,00108,송내국민체육센터,공영,부설,37.4820821,126.76938918,14726,경기 부천시 소사구 경인로120번길 45,경기 부천시 소사구 경인로120번길 45,200,,10,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,400,10,200,,6000,
31110,과천시,00020,국민은행앞,공영,노외,37.4266526,126.9911469,13837,경기도 과천시 별양상가3로 5,경기도 과천시 별양동 1-20번지,0,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31010,수원시,00061,수원시청 별관(지하),,,37.2638442,127.0282411,16490,,"경기 수원시 팔달구 효원로 241  (인계동,수원시청)",358,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,40,500,10,500,,10000,
31110,과천시,00099,공영노외주차장,공영,노외,37.4383553,126.9989785,,,경기도 과천시 중앙동 28-13,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31150,시흥시,00011,시화MTV14,공영,기타,37.321543,126.683954,,정왕동2720-14,,70,,,,,,2급지,08:00,20:00,08:00,20:00,08:00,20:00,30,500,10,300,,,
31040,안양시,00084,호계시장1노외,공영,노외,37.37488318,126.95809943,14109,경기 안양시 동안구 경수대로584번길 8 (호계동),경기 안양시 동안구 경수대로584번길 8 (호계동),14,,0,,,0,2급지,09:00,20:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31070,평택시,00024,국제중앙시장 제1,공영,노외,37.07966663,127.05371625,17758,경기 평택시 중앙시장로 32 (신장동),경기 평택시 중앙시장로 32 (신장동),18,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31040,안양시,00044,수리산2노상,공영,기타,37.38903342,126.93179648,14034,경기 안양시 만안구 수리산로 52 (안양동),경기 안양시 만안구 수리산로 52 (안양동),57,,0,,,0,1급지,14:22,14:22,14:22,14:22,14:22,14:22,30,600,10,300,,25000,90000
31100,고양시,00021,행신2동 행정복지센터 부설주차장,공영,기타,37.6151649,126.83302939,10523,경기 고양시 덕양구 충경로 30,,46,,,,,,기타,08:00,21:00,00:00,00:00,00:00,00:00,60,,5,190,,,
31040,안양시,00029,관양동노외,공영,노외,37.40645675,126.96111034,13931,"경기 안양시 동안구 관평로358번길 46 (관양동,관양1동 행정복지센터)","경기 안양시 동안구 관평로358번길 46 (관양동,관양1동 행정복지센터)",238,,0,,,0,3급지,09:00,18:00,00:00,00:00,00:00,00:00,30,200,10,100,,19100,45000
31170,의왕시,00024,아름채노인복지관,공영,노외,37.34283,126.9725,16077,경기도 의왕시 문화공원로 47,,22,0,3,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31070,평택시,00026,원평 제2,공영,노외,36.99066729,127.0843448,17919,"경기 평택시 원평로52번길 10 (평택동,원평 제2공영주차장)","경기 평택시 원평로52번길 10 (평택동,원평 제2공영주차장)",65,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31050,부천시,00067,오정구청,공영,노외,37.52834682,126.79602658,14434,경기 부천시 오정구 성오로 172,경기 부천시 오정구 성오로 172,216,,10,,,,3급지,08:00,20:00,00:00,00:00,00:00,00:00,,,10,200,,6000,15000
31240,화성시,00102,사강감리교회,공영,노외,37.21433967,126.7311062,18550,"경기 화성시 사강시장길 10 (송산면,사강리,사강감리교회)","경기 화성시 사강시장길 10 (송산면,사강리,사강감리교회)",80,,0,,,,1급지,07:00,19:00,00:00,00:00,00:00,00:00,,,,,,,
31110,과천시,00015,뒷골6주차장,공영,노외,37.4542744,127.0009313,13807,,경기도 과천시 과천동 370-12,0,0,0,0,0,0,5급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31020,성남시,00077,단대동제1공영주차장,공영,노외,37.458698,127.1586762,13137,,경기도 성남시 수정구 논골로 54,151,0,4,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,,,
31200,파주시,00006,마장호수 제7주차장,공영,노외,37.77379777,126.92144304,10953,"경기 파주시 기산로 219 (광탄면,기산리)","경기 파주시 기산로 219 (광탄면,기산리)",58,,0,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,1,2000,,,,,
31040,안양시,00093,율목복지관옆공영,공영,노외,37.3928709,126.90813551,,안양시 만안구 안양동 971-6,안양시 만안구 안양동 971-6,35,,1,,,0,4급지,09:00,20:00,00:00,00:00,00:00,00:00,30,200,10,100,,12500,35000
31200,파주시,00036,운정호수공원,공영,노외,37.7199738,126.74993991,,경기 파주시 가온로 160 (와동동) 1412,경기 파주시 가온로 160 (와동동) 1412,253,,7,,,5,2급지,09:00,22:00,00:00,00:00,00:00,00:00,30,500,10,200,,8000,80000
31030,의정부시,00031,장암역,공영,노외,37.7002424,127.053849,,,의정부시 장암동 159,188,0,4,0,0,3,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,104000
31130,남양주시,00002,별내동노상 제1공영,공영,노상,37.649765,127.120727,12232,경기 남양주시 별내중앙로 별내동 1059,경기 남양주시 별내중앙로 별내동 1059,30,,0,,,0,1급지,09:00,21:00,09:00,18:00,09:00,18:00,60,1000,30,500,,,
31240,화성시,00093,가재리,공영,노상,37.1600052,126.9318455,,경기도 화성시 팔탄면가재리1-19,경기도 화성시 팔탄면가재리1-19,34,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,,,,,,,
31100,고양시,00046,탄현역 환승주차장,공영,기타,37.69522995,126.76147963,,경기 고양시 일산서구 일현로 지하 97-27,,233,,,,,,기타,09:00,22:00,09:00,22:00,00:00,00:00,5,100,5,180,,,
31020,성남시,00036,점골공영주차장,공영,노외,37.3767703,127.140117,13578,,경기도 성남시 분당구 불정로  419,240,0,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,30,400,10,200,,6000,
31050,부천시,00094,중앙공원지하,공영,노외,37.50118248,126.76525493,14584,경기 부천시 소향로 164,경기 부천시 소향로 164,982,,22,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31150,시흥시,00037,큰솔공원,공영,기타,,,,,,93,,,,,,기타,,,,,,,,,,,,,
31070,평택시,00006,배미,공영,노외,36.98815188,127.11385749,17902,"경기 평택시 평택5로34번길 110 (합정동,배미공영주차장)","경기 평택시 평택5로34번길 110 (합정동,배미공영주차장)",57,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31030,의정부시,00038,낙양물사랑공원,공영,노외,37.747237,127.093114,11769,,의정부시 낙양동 697,61,4,5,0,0,1,2급지,00:00,23:59,00:00,23:59,00:00,23:59,,,,,12,,56000
31240,화성시,00010,다람산체육공원,공영,노외,37.2164454,127.0319956,,경기도 화성시 병점구 진안동618일원,경기도 화성시 병점구 진안동618일원,131,,7,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,60000
31130,남양주시,00048,(제1청사)본청,공영,노상,37.6357,127.2165,12232,"경기 남양주시 경춘로 1037 (금곡동,남양주시청제1청사)","경기 남양주시 경춘로 1037 (금곡동,남양주시청제1청사)",542,,11,,,24,1급지,08:00,19:00,00:00,00:00,00:00,00:00,60,,10,200,,5000,30000
31040,안양시,00072,관악노상1-5,공영,노상,37.40430963,126.96636208,13947,경기 안양시 동안구 관악대로 392 (관양동) 태양부동산앞~개와고양이앞,경기 안양시 동안구 관악대로 392 (관양동) 태양부동산앞~개와고양이앞,19,,0,,,0,1급지,09:00,19:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31050,부천시,00049,오정도서관부지,공영,부설,37.52764081,126.79447442,14474,경기 부천시 성오로,경기 부천시 성오로,80,,0,,,,3급지,09:00,19:00,09:00,15:00,09:00,15:00,,400,10,200,,6000,
31240,화성시,00084,석우동 제1,공영,노외,37.222225,127.0763673,18450,경기 화성시 동탄구 동학산1길 6-32 (석우동),경기 화성시 동탄구 동학산1길 6-32 (석우동),25,,1,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,90000
31200,파주시,00010,감악산 제3주차장,공영,노외,37.94316636,126.9426139,10805,"경기 파주시 설마천로 311 (적성면,설마리)","경기 파주시 설마천로 311 (적성면,설마리)",40,,0,,,0,1급지,00:00,23:59,00:00,23:59,00:00,23:59,1,2000,,,,,
31110,과천시,00107,이마트앞,공영,노상,37.42612017,126.99216212,13838,경기도 과천시 별양상가2로 1-1,경기도 과천시 별양동 55,16,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31110,과천시,00076,공영노외주차장,공영,노외,37.4320009,126.9902967,,,경기도 과천시 문원동 149-1,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31070,평택시,00028,서재 제3,공영,노외,37.0090376,127.09468855,17849,"경기 평택시 서재5길 13 (동삭동,서재 제3공영주차장)","경기 평택시 서재5길 13 (동삭동,서재 제3공영주차장)",35,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31200,파주시,00016,금촌역선로하부 (환승_월정기),공영,노외,37.76718739,126.77714823,10931,경기 파주시 새꽃로 229 (아동동),경기 파주시 새꽃로 229 (아동동),56,,3,,,0,1급지,09:00,22:00,00:00,00:00,00:00,00:00,30,600,10,250,,9000,90000
31100,고양시,00039,백석 제1공영주차장,공영,기타,37.64058987,126.78751735,10449,경기 고양시 일산동구 장백로 31-12,,235,,,,,,기타,09:00,21:00,09:00,21:00,09:00,21:00,30,720,5,120,,,
31040,안양시,00052,화창초교지하,공영,노외,37.41193132,126.90444396,13905,"경기 안양시 만안구 양화로217번길 (석수동,화창초등학교)","경기 안양시 만안구 양화로217번길 (석수동,화창초등학교)",109,,3,,,0,4급지,09:00,22:00,09:00,22:00,09:00,22:00,30,200,10,100,,14900,35000
31050,부천시,00043,테크노파크4,공영,노외,37.51761032,126.76405337,14502,경기 부천시 평천로 655,경기 부천시 평천로 655,540,,0,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,,500,30,500,,,
31050,부천시,00052,윗소사,공영,노외,37.47405869,126.79457375,14759,경기 부천시 소사로177번길 19,경기 부천시 소사로177번길 19,171,,4,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31170,의왕시,00013,고천체육공원(지상),공영,노외,37.34753407,126.9821257,16066,경기도 의왕시 오전로 18,,15,0,1,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,30,600,10,200,,6000,
31070,평택시,00035,비전,공영,노외,36.99746952,127.08873912,17895,"경기 평택시 중앙1로 54 (비전동,비전공영주차장)","경기 평택시 중앙1로 54 (비전동,비전공영주차장)",96,,,,,,1급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31240,화성시,00070,동탄2오산동(신리천로),공영,노상,37.1836399,127.1069112,14548,경기도 화성시 오산동1081-10,경기도 화성시 오산동1081-10,42,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,
31150,시흥시,00005,소래초등학교,공영,기타,37.443772,126.783933,14904,신천동704-2,,135,,,,,,2급지,08:00,20:00,08:00,20:00,08:00,20:00,30,300,10,200,,,
31040,안양시,00041,인덕원환승,공영,노외,37.40069171,126.97849754,13942,"경기 안양시 동안구 안양판교로 23 (관양동,인덕원환승주차장)","경기 안양시 동안구 안양판교로 23 (관양동,인덕원환승주차장)",182,,2,,,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31170,의왕시,00017,의왕보건소,공영,노외,37.34373,126.972,,경기도 의왕시 고천동 439-334,,45,0,3,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,
31070,평택시,00003,안정리쇼핑몰,공영,노외,36.95834139,127.04369729,17978,"경기 평택시 안정순환로 107 (팽성읍,안정리,안정리쇼핑몰공영주차장)","경기 평택시 안정순환로 107 (팽성읍,안정리,안정리쇼핑몰공영주차장)",58,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,30,800,10,300,,10000,80000
31090,안산시,00007,상하수도사업소앞,공영,노외,37.320278,126.828799,,경기도 안산시 단원구 고잔로 23-6 주차장,경기도 안산시 단원구 고잔동 550-1,147,0,5,0,0,5,2급지,08:00,21:00,08:00,21:00,00:00,00:00,30,400,10,200,,4500,50000
31030,의정부시,00143,과학도서관,공영,부설,37.7447091,127.0691222,11780,추동로 124번길 52,경기도 의정부시 신곡동 124-1,63,4,3,0,0,1,2급지,09:00,18:00,09:00,18:00,09:00,18:00,,,,,12,,40000
31110,과천시,00043,새서울쇼핑앞,공영,노상,37.429221,126.987668,13838,경기도 과천시 별양상가2로 1-1,경기도 과천시 별양동 55,15,0,0,0,0,0,2급지,00:00,00:00,00:00,00:00,00:00,00:00,10,,10,400,10,17000,130000
31040,안양시,00010,덕천노상,공영,노상,37.38877967,126.93446958,14086,경기 안양시 만안구 덕천로 85 (안양동),경기 안양시 만안구 덕천로 85 (안양동),42,,0,,,0,2급지,09:00,17:00,00:00,00:00,00:00,00:00,30,400,10,200,,25000,70000
31040,안양시,00034,동안노상,공영,기타,37.39283869,126.95303363,14047,"경기 안양시 동안구 평촌대로243번길 30 (비산동,샤크존)","경기 안양시 동안구 평촌대로243번길 30 (비산동,샤크존)",88,,0,,,0,1급지,09:00,17:00,00:00,00:00,00:00,00:00,30,600,10,300,,25000,90000
31050,부천시,00085,상동철골,공영,노외,37.49226136,126.76488849,14618,경기 부천시 석천로60번길 63,경기 부천시 석천로60번길 63,79,,2,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,50000
31130,남양주시,00025,평내 제2공영,공영,노상,37.6536,127.2432,,경기 남양주시 평내동 660-8 (평내역사),경기 남양주시 평내동 660-8 (평내역사),100,,4,,,0,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31010,수원시,00085,화서동 먹거리촌,,,37.2874,126.9891,,,경기 수원시 팔달구 수성로157번길 27 4 화서동 먹거리촌 공영주차장,142,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,500,10,500,,10000,
31240,화성시,00121,내리지구공영,공영,노외,37.22542733,126.924452,18294,"경기 화성시 효행구 삼봉안3길 6-9 (봉담읍,내리)","경기 화성시 효행구 삼봉안3길 6-9 (봉담읍,내리)",31,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,300,,,
31050,부천시,00116,BIG센터,공영,노외,37.50125024,126.79627945,14560,경기 부천시 원미구 소사로 487,경기 부천시 원미구 소사로 487,100,,5,,,,3급지,00:00,23:59,00:00,23:59,00:00,23:59,,300,10,200,,4000,
31110,과천시,00075,공영노외주차장,공영,노외,37.4382723,126.9959818,,,경기도 과천시 문원동 115-73,0,0,0,0,0,0,기타,00:00,00:00,00:00,00:00,00:00,00:00,10,,,,,,
31010,수원시,00066,광교 외식타운,,,37.3114508,127.0541737,,,경기 수원시 영통구 웰빙타운로36번길 46 215 광교외식타운 공영주차장,33,,,,,,기타,00:00,23:59,00:00,23:59,00:00,23:59,70,300,10,300,,7000,
31240,화성시,00131,하길리 캠핑카(임시),공영,노외,37.117789,126.910651,18459,경기 화성시 만세구 상신하길로273번길 하길리 1479,경기 화성시 만세구 상신하길로273번길 하길리 1479,28,,0,,,,1급지,10:00,23:00,10:00,23:00,10:00,23:00,90,,10,400,,,80000
31040,안양시,00003,원스퀘어임시,공영,노외,37.40101891,126.92135939,13992,경기 안양시 만안구 만안로 241 (안양동),경기 안양시 만안구 만안로 241 (안양동),75,,0,,,0,1급지,10:00,22:00,10:00,22:00,10:00,22:00,30,600,10,300,,25000,90000
31130,남양주시,00005,호평 제1공영,공영,노상,37.67040975,127.25179324,,경기 남양주시 호평동 350 (천마산 입구),경기 남양주시 호평동 350 (천마산 입구),64,,2,,,5,1급지,08:00,20:00,08:00,20:00,08:00,20:00,30,600,10,300,,7000,70000
31070,평택시,00011,중앙동 제1,공영,노외,37.05521711,127.05532356,17783,"경기 평택시 서정역로 11 (서정동,중앙동 제1공영주차장)","경기 평택시 서정역로 11 (서정동,중앙동 제1공영주차장)",57,,,,,,2급지,00:00,23:59,00:00,23:59,00:00,23:59,120,800,10,300,,10000,80000
31210,이천시,00007,서희청소년문화센터,공영,노외,37.279945,127.451524,17371,경기 이천시 영창로 260,경기 이천시 영창로 260,195,,6,,,1,2급지,00:00,23:59,00:00,23:59,00:00,23:59,120,,10,200,,5000,60000
