parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
42,느루소공원지하,60,accessible,1183,1,7,6.36863136863137,5.311421223755133,12.89158922172143,10.03795902088986,1.0572101448762368,16.6002722356253,better
42,느루소공원지하,120,accessible,950,1,7,11.746411483253587,8.602989528535383,21.19243219295873,14.521270359666948,3.143421954718203,26.760700144036846,better
48,안양역2노상,15,accessible,680,1,7,7.6776960784313735,7.589927173257625,9.915647088795692,9.79512052523072,0.08776890517374891,1.1431672246094031,better
48,안양역2노상,30,accessible,644,1,7,10.46195652173913,9.511775276955579,13.319618010571851,11.99400118466692,0.9501812447835523,9.082251898190837,better
48,안양역2노상,60,accessible,572,1,7,13.527097902097902,10.027826284030665,17.719684761578804,12.614392797555892,3.4992716180672367,25.86860569349867,better
48,안양역2노상,120,accessible,440,1,7,17.14962121212121,11.693146012572052,23.906812192174833,14.571089236482804,5.456475199549159,31.816884653362298,better
52,남부노상,15,accessible,313,1,5,3.8919546906767355,3.9119639182729204,9.370659382055699,9.317895869510304,-0.020009227596184953,-0.5141176911467522,worse
52,남부노상,30,accessible,292,1,5,5.280199252801993,5.15670246989679,11.550273065150565,10.789202989898447,0.12349678290520316,2.3388659592659935,better
52,남부노상,60,accessible,250,1,5,6.509090909090908,5.551745069191902,13.022548785069079,10.869590919901585,0.9573458398990056,14.707827149286402,better
52,남부노상,120,accessible,184,1,5,8.280632411067193,5.290847970452541,13.978578138853964,10.67320437522998,2.9897844406146525,36.105750046563585,better
53,안양역1노상,15,accessible,693,1,7,4.126518642647675,3.8411031045063853,5.700663445165439,5.295730558389177,0.28541553814129017,6.9166181679518735,better
53,안양역1노상,30,accessible,657,1,7,5.958167624097805,4.613605494573957,8.352969609429696,6.253452406561416,1.3445621295238483,22.566705308621525,better
53,안양역1노상,60,accessible,585,1,7,8.172043010752688,4.988156318084731,11.945055365260755,6.893388812705362,3.183886692667957,38.960718739226316,better
53,안양역1노상,120,accessible,453,1,7,11.286762087872962,5.962081463520663,17.463488601357266,8.35021206610775,5.324680624352299,47.17633438976614,better
56,학원가노상,15,accessible,489,1,6,5.7123381049761415,5.711694282834698,10.534456723506961,10.49310784289111,0.0006438221414430956,0.011270728896145839,better
56,학원가노상,30,accessible,456,1,6,6.5204678362573105,6.569400933182688,12.71980236952163,12.478919823094653,-0.04893309692537784,-0.7504537734744045,worse
56,학원가노상,60,accessible,390,1,6,6.888888888888888,7.224835538720958,13.448222962707781,12.3093912477547,-0.3359466498320698,-4.876644916917143,worse
56,학원가노상,120,accessible,284,1,6,6.901408450704226,8.342257600468274,12.333396776895569,11.175905244111064,-1.4408491497640483,-20.877610129234167,worse
81,"비호교1,2노외",15,accessible,1427,1,7,2.4977475222745023,2.465297618375606,4.752301191296475,4.614192319990847,0.03244990389889635,1.2991666935714452,better
81,"비호교1,2노외",30,accessible,1340,1,7,4.171997157071784,3.8330107130099518,7.529232524210427,6.65832052825324,0.3389864440618324,8.125279843185659,better
